routeId,capacity,deliveriesNumber,routeCreationTimestamp
r-shiinc-252428,3,9,"2020-05-18 18:01:00"
r-shiinc-252429,3,20,"2020-05-18 18:01:18"
r-shiinc-252430,4,34,"2020-05-18 18:10:55"
r-shiinc-252435,3,5,"2020-05-18 18:20:40"
r-shiinc-252440,4,22,"2020-05-18 18:31:52"
r-shiinc-252441,3,21,"2020-05-18 18:31:52"
r-shiinc-252442,3,20,"2020-05-18 18:31:53"
r-shiinc-252443,3,21,"2020-05-18 18:31:53"
r-shiinc-252444,3,14,"2020-05-18 18:32:38"
r-shiinc-252490,3,2,"2020-05-18 19:01:28"
r-shiinc-252524,3,2,"2020-05-18 19:46:51"
r-shiinc-252528,4,20,"2020-05-18 19:56:13"
r-shiinc-252529,3,2,"2020-05-18 19:58:57"
r-shiinc-252530,4,19,"2020-05-18 19:59:56"
r-shiinc-252531,4,19,"2020-05-18 20:07:36"
r-shiinc-252533,4,20,"2020-05-18 20:12:33"
r-shiinc-252599,3,23,"2020-05-18 20:59:19"
r-shiinc-252600,3,24,"2020-05-18 20:59:19"
r-shiinc-252601,3,25,"2020-05-18 20:59:22"
r-shiinc-252602,3,30,"2020-05-18 20:59:26"
r-shiinc-252603,3,31,"2020-05-18 20:59:27"
r-shiinc-252604,3,23,"2020-05-18 21:01:13"
r-shiinc-252605,3,23,"2020-05-18 21:01:13"
r-shiinc-252606,3,23,"2020-05-18 21:01:13"
r-shiinc-252607,3,24,"2020-05-18 21:01:14"
r-shiinc-252608,3,28,"2020-05-18 21:01:16"
r-shiinc-252609,3,26,"2020-05-18 21:01:16"
r-shiinc-252613,3,17,"2020-05-18 21:34:06"
r-shiinc-252614,3,18,"2020-05-18 21:34:06"
r-shiinc-252615,3,19,"2020-05-18 21:34:07"
r-shiinc-252616,3,23,"2020-05-18 21:34:08"
r-shiinc-252617,3,23,"2020-05-18 21:34:10"
r-shiinc-252618,3,21,"2020-05-18 21:34:11"
r-shiinc-252619,3,22,"2020-05-18 21:34:11"
r-shiinc-252620,3,17,"2020-05-18 21:34:12"
r-shiinc-252621,3,15,"2020-05-18 21:34:12"
r-shiinc-252622,3,14,"2020-05-18 21:34:14"
r-shiinc-252623,3,19,"2020-05-18 21:34:15"
r-shiinc-252624,3,19,"2020-05-18 21:34:17"
r-shiinc-252625,3,20,"2020-05-18 21:34:17"
r-shiinc-252626,3,21,"2020-05-18 21:34:20"
r-shiinc-252627,3,21,"2020-05-18 21:34:20"
r-shiinc-252634,3,7,"2020-05-18 22:10:14"
r-shiinc-252635,3,22,"2020-05-18 22:40:03"
r-shiinc-252636,4,25,"2020-05-18 22:40:06"
r-shiinc-252637,4,28,"2020-05-18 22:40:08"
r-shiinc-252638,4,26,"2020-05-18 22:40:08"
r-shiinc-252639,4,29,"2020-05-18 22:40:09"
r-shiinc-252640,4,32,"2020-05-18 22:40:10"
r-shiinc-252641,4,33,"2020-05-18 22:40:12"
r-shiinc-252643,3,3,"2020-05-18 23:01:09"
r-shiinc-252644,3,18,"2020-05-18 23:01:10"
r-shiinc-252645,3,20,"2020-05-18 23:01:10"
r-shiinc-252741,5,20,"2020-05-19 00:34:17"
r-shiinc-252742,5,20,"2020-05-19 00:34:17"
r-shiinc-252743,5,20,"2020-05-19 00:38:17"
r-shiinc-252744,5,20,"2020-05-19 00:38:17"
r-shiinc-252745,5,61,"2020-05-19 01:20:33"
r-shiinc-252746,5,66,"2020-05-19 01:20:39"
r-shiinc-252747,5,62,"2020-05-19 01:21:08"
r-shiinc-252748,5,57,"2020-05-19 01:21:35"
r-shiinc-252749,5,65,"2020-05-19 01:21:41"
r-shiinc-252750,4,60,"2020-05-19 01:22:39"
r-shiinc-252752,4,57,"2020-05-19 01:23:31"
r-shiinc-252753,4,58,"2020-05-19 01:23:43"
r-shiinc-252809,4,37,"2020-05-19 03:01:40"
r-shiinc-252810,4,64,"2020-05-19 03:02:44"
r-shiinc-252850,4,51,"2020-05-19 04:09:51"
r-shiinc-252851,4,28,"2020-05-19 04:10:48"
r-shiinc-252852,4,46,"2020-05-19 04:10:54"
r-shiinc-252854,4,41,"2020-05-19 04:11:02"
r-shiinc-252855,4,17,"2020-05-19 04:11:14"
r-shiinc-252856,4,37,"2020-05-19 04:11:35"
r-shiinc-252857,4,36,"2020-05-19 04:11:51"
r-shiinc-252858,4,70,"2020-05-19 04:11:59"
r-shiinc-252859,4,47,"2020-05-19 04:12:28"
r-shiinc-253109,3,2,"2020-05-19 13:08:32"
r-shiinc-253110,3,4,"2020-05-19 13:09:50"
r-shiinc-253113,4,2,"2020-05-19 13:17:06"
r-shiinc-253115,4,3,"2020-05-19 13:18:05"
r-shiinc-253116,3,2,"2020-05-19 13:18:21"
r-shiinc-253123,3,14,"2020-05-19 13:35:48"
r-shiinc-253124,3,15,"2020-05-19 13:35:51"
r-shiinc-253129,3,4,"2020-05-19 13:41:13"
r-shiinc-253134,3,4,"2020-05-19 13:43:11"
r-shiinc-253136,4,10,"2020-05-19 13:43:16"
r-shiinc-253139,3,9,"2020-05-19 13:48:22"
r-shiinc-253148,4,7,"2020-05-19 13:51:21"
r-shiinc-253153,3,5,"2020-05-19 13:54:00"
r-shiinc-253158,3,7,"2020-05-19 13:55:48"
r-shiinc-253159,3,12,"2020-05-19 13:57:04"
r-shiinc-253160,3,17,"2020-05-19 13:57:54"
r-shiinc-253162,3,14,"2020-05-19 13:59:08"
r-shiinc-253163,3,9,"2020-05-19 13:59:47"
r-shiinc-253176,3,9,"2020-05-19 14:39:25"
r-shiinc-253186,3,4,"2020-05-19 14:43:41"
r-shiinc-253187,4,6,"2020-05-19 14:43:41"
r-shiinc-253199,3,3,"2020-05-19 15:00:11"
r-shiinc-253207,3,15,"2020-05-19 15:08:17"
r-shiinc-253208,3,15,"2020-05-19 15:08:17"
r-shiinc-253209,3,13,"2020-05-19 15:08:17"
r-shiinc-253295,4,5,"2020-05-19 15:35:38"
r-shiinc-253301,3,2,"2020-05-19 15:36:36"
r-shiinc-253304,4,7,"2020-05-19 15:39:21"
r-shiinc-253310,3,6,"2020-05-19 15:46:04"
r-shiinc-253317,3,2,"2020-05-19 15:48:25"
r-shiinc-253318,3,9,"2020-05-19 15:48:25"
r-shiinc-253319,3,11,"2020-05-19 15:48:25"
r-shiinc-253320,3,15,"2020-05-19 15:48:26"
r-shiinc-253339,3,2,"2020-05-19 15:53:34"
r-shiinc-253343,3,7,"2020-05-19 15:56:11"
r-shiinc-253344,4,32,"2020-05-19 15:59:22"
r-shiinc-253346,3,10,"2020-05-19 16:01:00"
r-shiinc-253348,3,14,"2020-05-19 16:01:46"
r-shiinc-253357,3,5,"2020-05-19 16:10:33"
r-shiinc-253358,3,8,"2020-05-19 16:11:30"
r-shiinc-253360,3,6,"2020-05-19 16:14:29"
r-shiinc-253362,3,16,"2020-05-19 16:15:27"
r-shiinc-253363,3,5,"2020-05-19 16:17:25"
r-shiinc-253365,3,10,"2020-05-19 16:19:43"
r-shiinc-253366,3,21,"2020-05-19 16:19:47"
r-shiinc-253367,3,21,"2020-05-19 16:19:48"
r-shiinc-253368,3,21,"2020-05-19 16:19:48"
r-shiinc-253369,3,21,"2020-05-19 16:19:48"
r-shiinc-253370,3,22,"2020-05-19 16:19:49"
r-shiinc-253371,3,22,"2020-05-19 16:19:49"
r-shiinc-253372,3,22,"2020-05-19 16:19:49"
r-shiinc-253373,3,25,"2020-05-19 16:19:50"
r-shiinc-253374,3,10,"2020-05-19 16:20:42"
r-shiinc-253375,3,6,"2020-05-19 16:21:26"
r-shiinc-253376,3,7,"2020-05-19 16:21:55"
r-shiinc-253377,3,8,"2020-05-19 16:22:24"
r-shiinc-253388,3,6,"2020-05-19 16:34:11"
r-shiinc-253392,3,6,"2020-05-19 16:36:10"
r-shiinc-253393,3,9,"2020-05-19 16:36:44"
r-shiinc-253394,4,2,"2020-05-19 16:43:10"
r-shiinc-253395,3,7,"2020-05-19 16:43:37"
r-shiinc-253396,4,8,"2020-05-19 16:47:04"
r-shiinc-253397,3,12,"2020-05-19 16:53:35"
r-shiinc-253400,3,2,"2020-05-19 17:06:13"
r-shiinc-253402,5,21,"2020-05-19 17:08:53"
r-shiinc-253403,4,20,"2020-05-19 17:08:53"
r-shiinc-253404,3,19,"2020-05-19 17:08:53"
r-shiinc-253405,3,19,"2020-05-19 17:08:54"
r-shiinc-253406,5,21,"2020-05-19 17:08:54"
r-shiinc-253407,4,21,"2020-05-19 17:08:54"
r-shiinc-253411,3,7,"2020-05-19 17:17:34"
r-shiinc-253416,3,21,"2020-05-19 17:33:17"
r-shiinc-253417,3,21,"2020-05-19 17:33:18"
r-shiinc-253418,3,22,"2020-05-19 17:33:18"
r-shiinc-253419,3,21,"2020-05-19 17:33:19"
r-shiinc-253420,4,23,"2020-05-19 17:33:19"
r-shiinc-253478,4,16,"2020-05-19 17:57:52"
r-shiinc-253479,4,16,"2020-05-19 18:01:31"
r-shiinc-253481,3,12,"2020-05-19 18:05:48"
r-shiinc-253483,4,19,"2020-05-19 18:13:21"
r-shiinc-253497,3,17,"2020-05-19 18:30:11"
r-shiinc-253498,5,16,"2020-05-19 18:30:11"
r-shiinc-253499,4,17,"2020-05-19 18:30:12"
r-shiinc-253500,3,17,"2020-05-19 18:30:12"
r-shiinc-253501,3,14,"2020-05-19 18:30:12"
r-shiinc-253502,3,17,"2020-05-19 18:30:12"
r-shiinc-253511,4,18,"2020-05-19 19:04:13"
r-shiinc-253513,4,21,"2020-05-19 19:11:25"
r-shiinc-253537,3,6,"2020-05-19 20:08:10"
r-shiinc-253628,3,34,"2020-05-19 21:32:54"
r-shiinc-253629,3,18,"2020-05-19 21:32:54"
r-shiinc-253630,3,32,"2020-05-19 21:32:55"
r-shiinc-253631,3,24,"2020-05-19 21:32:55"
r-shiinc-253632,3,25,"2020-05-19 21:32:55"
r-shiinc-253633,3,23,"2020-05-19 21:32:56"
r-shiinc-253634,3,33,"2020-05-19 21:32:57"
r-shiinc-253635,3,25,"2020-05-19 21:32:57"
r-shiinc-253636,3,26,"2020-05-19 21:32:57"
r-shiinc-253637,3,25,"2020-05-19 21:32:57"
r-shiinc-253638,3,23,"2020-05-19 21:32:57"
r-shiinc-253639,3,24,"2020-05-19 21:32:57"
r-shiinc-253640,3,26,"2020-05-19 21:32:58"
r-shiinc-253641,3,24,"2020-05-19 21:32:59"
r-shiinc-253642,3,27,"2020-05-19 21:33:00"
r-shiinc-253643,5,5,"2020-05-19 21:39:08"
r-shiinc-253645,3,11,"2020-05-19 21:46:56"
r-shiinc-253646,3,18,"2020-05-19 21:46:56"
r-shiinc-253647,3,19,"2020-05-19 21:46:56"
r-shiinc-253648,3,5,"2020-05-19 21:46:57"
r-shiinc-253668,4,32,"2020-05-19 22:58:25"
r-shiinc-253669,4,25,"2020-05-19 22:58:26"
r-shiinc-253670,4,30,"2020-05-19 22:58:26"
r-shiinc-253671,4,27,"2020-05-19 22:58:26"
r-shiinc-253672,3,24,"2020-05-19 22:58:27"
r-shiinc-253673,4,29,"2020-05-19 22:58:28"
r-shiinc-253674,4,32,"2020-05-19 22:58:32"
r-shiinc-253769,5,72,"2020-05-20 01:15:41"
r-shiinc-253770,5,85,"2020-05-20 01:15:42"
r-shiinc-253772,5,78,"2020-05-20 01:16:13"
r-shiinc-253773,5,74,"2020-05-20 01:16:15"
r-shiinc-253774,5,80,"2020-05-20 01:16:20"
r-shiinc-253775,5,86,"2020-05-20 01:16:23"
r-shiinc-253776,5,90,"2020-05-20 01:17:12"
r-shiinc-253777,5,95,"2020-05-20 01:17:26"
r-shiinc-253781,3,2,"2020-05-20 01:41:49"
r-shiinc-253826,5,50,"2020-05-20 01:58:06"
r-shiinc-253850,5,55,"2020-05-20 02:13:52"
r-shiinc-253852,5,75,"2020-05-20 02:14:06"
r-shiinc-253853,5,58,"2020-05-20 02:14:13"
r-shiinc-253854,5,49,"2020-05-20 02:14:14"
r-shiinc-253855,5,53,"2020-05-20 02:14:25"
r-shiinc-253856,5,80,"2020-05-20 02:14:28"
r-shiinc-253857,5,54,"2020-05-20 02:14:39"
r-shiinc-253858,5,51,"2020-05-20 02:14:39"
r-shiinc-253860,5,57,"2020-05-20 02:14:52"
r-shiinc-253861,5,61,"2020-05-20 02:15:02"
r-shiinc-253862,5,50,"2020-05-20 02:15:10"
r-shiinc-253863,5,54,"2020-05-20 02:15:12"
r-shiinc-253864,5,44,"2020-05-20 02:15:16"
r-shiinc-253865,5,48,"2020-05-20 02:15:18"
r-shiinc-253866,5,55,"2020-05-20 02:15:28"
r-shiinc-253899,3,2,"2020-05-20 03:44:00"
r-shiinc-253900,3,2,"2020-05-20 03:44:40"
r-shiinc-253901,3,2,"2020-05-20 03:46:03"
r-shiinc-253936,3,9,"2020-05-20 12:12:03"
r-shiinc-254035,3,2,"2020-05-20 13:09:45"
r-shiinc-254040,3,3,"2020-05-20 13:22:47"
r-shiinc-254041,3,2,"2020-05-20 13:22:47"
r-shiinc-254042,3,7,"2020-05-20 13:22:48"
r-shiinc-254044,3,9,"2020-05-20 13:26:03"
r-shiinc-254045,3,12,"2020-05-20 13:26:03"
r-shiinc-254050,3,7,"2020-05-20 13:34:57"
r-shiinc-254052,4,14,"2020-05-20 13:35:05"
r-shiinc-254061,3,4,"2020-05-20 13:50:22"
r-shiinc-254063,3,4,"2020-05-20 13:52:02"
r-shiinc-254067,3,10,"2020-05-20 13:53:15"
r-shiinc-254069,3,7,"2020-05-20 13:55:22"
r-shiinc-254073,3,18,"2020-05-20 13:59:13"
r-shiinc-254074,3,5,"2020-05-20 13:59:18"
r-shiinc-254076,3,3,"2020-05-20 13:59:19"
r-shiinc-254078,4,14,"2020-05-20 13:59:44"
r-shiinc-254079,3,8,"2020-05-20 14:00:47"
r-shiinc-254080,3,6,"2020-05-20 14:00:47"
r-shiinc-254081,3,9,"2020-05-20 14:00:47"
r-shiinc-254082,3,12,"2020-05-20 14:00:47"
r-shiinc-254083,3,10,"2020-05-20 14:00:49"
r-shiinc-254084,3,2,"2020-05-20 14:01:24"
r-shiinc-254085,3,15,"2020-05-20 14:01:39"
r-shiinc-254086,3,4,"2020-05-20 14:01:54"
r-shiinc-254087,3,6,"2020-05-20 14:05:13"
r-shiinc-254090,3,11,"2020-05-20 14:10:22"
r-shiinc-254110,4,4,"2020-05-20 14:38:21"
r-shiinc-254213,4,17,"2020-05-20 14:58:06"
r-shiinc-254218,3,21,"2020-05-20 15:05:42"
r-shiinc-254222,3,4,"2020-05-20 15:07:07"
r-shiinc-254223,3,4,"2020-05-20 15:08:14"
r-shiinc-254224,3,9,"2020-05-20 15:08:14"
r-shiinc-254225,3,8,"2020-05-20 15:08:14"
r-shiinc-254234,3,11,"2020-05-20 15:29:25"
r-shiinc-254235,3,14,"2020-05-20 15:29:26"
r-shiinc-254236,3,14,"2020-05-20 15:29:26"
r-shiinc-254237,3,15,"2020-05-20 15:29:26"
r-shiinc-254238,3,10,"2020-05-20 15:32:16"
r-shiinc-254240,3,10,"2020-05-20 15:32:19"
r-shiinc-254241,4,2,"2020-05-20 15:33:17"
r-shiinc-254242,3,20,"2020-05-20 15:35:14"
r-shiinc-254245,3,5,"2020-05-20 15:38:47"
r-shiinc-254259,3,18,"2020-05-20 15:49:23"
r-shiinc-254260,3,18,"2020-05-20 15:49:23"
r-shiinc-254261,3,20,"2020-05-20 15:49:24"
r-shiinc-254262,3,21,"2020-05-20 15:49:25"
r-shiinc-254263,3,22,"2020-05-20 15:49:25"
r-shiinc-254269,3,12,"2020-05-20 15:57:00"
r-shiinc-254279,3,3,"2020-05-20 16:04:47"
r-shiinc-254280,4,20,"2020-05-20 16:04:51"
r-shiinc-254282,3,3,"2020-05-20 16:06:33"
r-shiinc-254283,4,20,"2020-05-20 16:07:25"
r-shiinc-254286,3,10,"2020-05-20 16:12:30"
r-shiinc-254287,3,11,"2020-05-20 16:14:19"
r-shiinc-254290,3,5,"2020-05-20 16:17:11"
r-shiinc-254292,3,15,"2020-05-20 16:20:04"
r-shiinc-254294,3,8,"2020-05-20 16:21:27"
r-shiinc-254295,3,3,"2020-05-20 16:21:38"
r-shiinc-254296,3,14,"2020-05-20 16:23:10"
r-shiinc-254297,3,13,"2020-05-20 16:27:42"
r-shiinc-254299,3,9,"2020-05-20 16:29:33"
r-shiinc-254301,3,7,"2020-05-20 16:31:00"
r-shiinc-254304,3,4,"2020-05-20 16:38:49"
r-shiinc-254305,3,18,"2020-05-20 16:40:57"
r-shiinc-254306,3,17,"2020-05-20 16:42:14"
r-shiinc-254307,4,20,"2020-05-20 16:42:16"
r-shiinc-254308,4,20,"2020-05-20 16:45:05"
r-shiinc-254317,3,20,"2020-05-20 17:02:38"
r-shiinc-254318,3,21,"2020-05-20 17:02:38"
r-shiinc-254319,3,21,"2020-05-20 17:02:38"
r-shiinc-254320,3,20,"2020-05-20 17:02:39"
r-shiinc-254321,3,20,"2020-05-20 17:02:39"
r-shiinc-254322,3,21,"2020-05-20 17:02:39"
r-shiinc-254323,3,21,"2020-05-20 17:02:40"
r-shiinc-254324,3,21,"2020-05-20 17:02:40"
r-shiinc-254341,3,5,"2020-05-20 17:10:06"
r-shiinc-254342,4,14,"2020-05-20 17:10:31"
r-shiinc-254343,5,17,"2020-05-20 17:10:33"
r-shiinc-254344,4,15,"2020-05-20 17:10:33"
r-shiinc-254345,3,14,"2020-05-20 17:10:34"
r-shiinc-254346,5,17,"2020-05-20 17:10:35"
r-shiinc-254349,3,9,"2020-05-20 17:12:04"
r-shiinc-254365,3,20,"2020-05-20 17:29:28"
r-shiinc-254366,3,20,"2020-05-20 17:29:28"
r-shiinc-254367,3,21,"2020-05-20 17:29:28"
r-shiinc-254368,3,18,"2020-05-20 17:29:29"
r-shiinc-254369,3,19,"2020-05-20 17:29:32"
r-shiinc-254370,3,18,"2020-05-20 17:38:19"
r-shiinc-254371,3,20,"2020-05-20 17:38:21"
r-shiinc-254372,4,2,"2020-05-20 17:39:43"
r-shiinc-254374,3,3,"2020-05-20 17:44:10"
r-shiinc-254375,3,13,"2020-05-20 17:47:53"
r-shiinc-254380,3,12,"2020-05-20 18:06:46"
r-shiinc-254511,5,10,"2020-05-20 19:17:00"
r-shiinc-254517,3,9,"2020-05-20 19:45:32"
r-shiinc-254539,3,18,"2020-05-20 21:37:53"
r-shiinc-254540,3,24,"2020-05-20 21:37:56"
r-shiinc-254541,3,23,"2020-05-20 21:37:57"
r-shiinc-254542,3,20,"2020-05-20 21:37:57"
r-shiinc-254543,3,23,"2020-05-20 21:37:58"
r-shiinc-254544,3,24,"2020-05-20 21:37:58"
r-shiinc-254545,3,26,"2020-05-20 21:38:00"
r-shiinc-254546,3,24,"2020-05-20 21:38:00"
r-shiinc-254547,3,26,"2020-05-20 21:38:00"
r-shiinc-254548,3,26,"2020-05-20 21:38:00"
r-shiinc-254549,3,23,"2020-05-20 21:38:00"
r-shiinc-254550,3,33,"2020-05-20 21:38:03"
r-shiinc-254551,3,26,"2020-05-20 21:38:04"
r-shiinc-254552,3,34,"2020-05-20 21:38:05"
r-shiinc-254553,3,27,"2020-05-20 21:38:05"
r-shiinc-254554,3,33,"2020-05-20 21:38:07"
r-shiinc-254555,3,28,"2020-05-20 21:38:07"
r-shiinc-254558,3,16,"2020-05-20 22:17:15"
r-shiinc-254559,3,16,"2020-05-20 22:17:15"
r-shiinc-254672,3,24,"2020-05-20 23:55:30"
r-shiinc-254673,4,31,"2020-05-20 23:55:31"
r-shiinc-254675,4,33,"2020-05-20 23:55:32"
r-shiinc-254676,4,30,"2020-05-20 23:55:33"
r-shiinc-254677,4,36,"2020-05-20 23:55:34"
r-shiinc-254678,5,20,"2020-05-21 00:09:18"
r-shiinc-254679,5,20,"2020-05-21 00:09:21"
r-shiinc-254680,5,19,"2020-05-21 00:09:22"
r-shiinc-254949,3,3,"2020-05-21 13:40:46"
r-shiinc-254951,3,3,"2020-05-21 13:47:40"
r-shiinc-255246,4,20,"2020-05-21 21:08:20"
r-shiinc-255247,4,19,"2020-05-21 21:10:24"
r-shiinc-255249,4,19,"2020-05-21 21:15:09"
r-shiinc-255250,4,18,"2020-05-21 21:18:19"
r-shiinc-255254,3,5,"2020-05-21 22:34:16"
r-shiinc-255255,3,16,"2020-05-21 22:34:17"
r-shiinc-255256,3,7,"2020-05-21 22:34:17"
r-shiinc-255257,3,18,"2020-05-21 22:34:17"
r-shiinc-255258,3,18,"2020-05-21 22:34:17"
r-shiinc-255259,3,19,"2020-05-21 22:34:17"
r-shiinc-255341,5,20,"2020-05-22 00:00:53"
r-shiinc-255345,5,18,"2020-05-22 00:09:16"
r-shiinc-255346,5,19,"2020-05-22 00:09:17"
r-shiinc-255347,5,18,"2020-05-22 00:09:19"
r-shiinc-255348,5,20,"2020-05-22 00:09:20"
r-shiinc-255357,5,45,"2020-05-22 02:06:07"
r-shiinc-255360,4,47,"2020-05-22 02:07:34"
r-shiinc-255361,4,48,"2020-05-22 02:07:45"
r-shiinc-255362,4,56,"2020-05-22 02:07:51"
r-shiinc-255364,5,60,"2020-05-22 02:19:43"
r-shiinc-255365,5,56,"2020-05-22 02:20:02"
r-shiinc-255366,5,53,"2020-05-22 02:20:03"
r-shiinc-255367,5,60,"2020-05-22 02:20:10"
r-shiinc-255368,5,59,"2020-05-22 02:20:10"
r-shiinc-255369,4,52,"2020-05-22 02:20:26"
r-shiinc-255370,5,56,"2020-05-22 02:20:29"
r-shiinc-255371,5,63,"2020-05-22 02:20:32"
r-shiinc-255372,5,51,"2020-05-22 02:20:43"
r-shiinc-255373,4,58,"2020-05-22 02:21:03"
r-shiinc-255374,5,53,"2020-05-22 02:21:09"
r-shiinc-255611,3,4,"2020-05-22 13:08:48"
r-shiinc-255615,3,2,"2020-05-22 13:26:37"
r-shiinc-255617,3,15,"2020-05-22 13:31:08"
r-shiinc-255618,3,16,"2020-05-22 13:31:09"
r-shiinc-255619,4,18,"2020-05-22 13:31:10"
r-shiinc-255623,3,15,"2020-05-22 14:04:37"
r-shiinc-255624,3,19,"2020-05-22 14:04:39"
r-shiinc-255625,3,18,"2020-05-22 14:04:39"
r-shiinc-255626,3,19,"2020-05-22 14:04:40"
r-shiinc-255627,3,19,"2020-05-22 14:04:40"
r-shiinc-255628,3,19,"2020-05-22 14:04:40"
r-shiinc-255634,3,21,"2020-05-22 14:08:00"
r-shiinc-255638,4,17,"2020-05-22 14:10:55"
r-shiinc-255642,3,3,"2020-05-22 14:16:01"
r-shiinc-255644,3,14,"2020-05-22 14:17:57"
r-shiinc-255650,3,5,"2020-05-22 14:21:35"
r-shiinc-255651,3,15,"2020-05-22 14:22:57"
r-shiinc-255652,4,18,"2020-05-22 14:22:59"
r-shiinc-255653,4,19,"2020-05-22 14:23:00"
r-shiinc-255676,3,11,"2020-05-22 14:32:33"
r-shiinc-255677,3,12,"2020-05-22 14:34:20"
r-shiinc-255679,3,10,"2020-05-22 14:36:26"
r-shiinc-255684,3,21,"2020-05-22 14:39:05"
r-shiinc-255685,3,21,"2020-05-22 14:43:17"
r-shiinc-255693,3,5,"2020-05-22 14:48:34"
r-shiinc-255695,3,8,"2020-05-22 14:50:31"
r-shiinc-255700,3,15,"2020-05-22 14:53:55"
r-shiinc-255701,3,15,"2020-05-22 14:53:55"
r-shiinc-255702,3,16,"2020-05-22 14:53:55"
r-shiinc-255703,3,17,"2020-05-22 14:53:56"
r-shiinc-255704,3,18,"2020-05-22 14:53:56"
r-shiinc-255705,3,17,"2020-05-22 14:53:56"
r-shiinc-255711,4,29,"2020-05-22 15:17:43"
r-shiinc-255713,3,7,"2020-05-22 15:26:50"
r-shiinc-255714,3,5,"2020-05-22 15:26:50"
r-shiinc-255715,3,7,"2020-05-22 15:26:51"
r-shiinc-255720,3,7,"2020-05-22 15:39:54"
r-shiinc-255721,3,10,"2020-05-22 15:39:54"
r-shiinc-255725,4,16,"2020-05-22 15:45:48"
r-shiinc-255726,4,16,"2020-05-22 15:45:48"
r-shiinc-255730,4,5,"2020-05-22 15:50:05"
r-shiinc-255731,4,9,"2020-05-22 15:50:05"
r-shiinc-255740,3,13,"2020-05-22 15:59:20"
r-shiinc-255741,3,13,"2020-05-22 15:59:54"
r-shiinc-255742,3,12,"2020-05-22 16:00:36"
r-shiinc-255743,3,2,"2020-05-22 16:01:01"
r-shiinc-255752,3,19,"2020-05-22 16:02:13"
r-shiinc-255767,4,18,"2020-05-22 16:05:06"
r-shiinc-255811,4,20,"2020-05-22 16:08:09"
r-shiinc-255812,3,8,"2020-05-22 16:08:37"
r-shiinc-255814,3,2,"2020-05-22 16:10:35"
r-shiinc-255816,4,15,"2020-05-22 16:10:45"
r-shiinc-255819,4,17,"2020-05-22 16:12:23"
r-shiinc-255826,3,10,"2020-05-22 16:20:11"
r-shiinc-255831,3,11,"2020-05-22 16:22:24"
r-shiinc-255833,3,8,"2020-05-22 16:23:52"
r-shiinc-255835,3,7,"2020-05-22 16:25:12"
r-shiinc-255836,4,9,"2020-05-22 16:26:25"
r-shiinc-255838,3,4,"2020-05-22 16:27:21"
r-shiinc-255840,3,10,"2020-05-22 16:29:05"
r-shiinc-255841,3,21,"2020-05-22 16:29:12"
r-shiinc-255842,3,20,"2020-05-22 16:29:14"
r-shiinc-255843,3,21,"2020-05-22 16:29:14"
r-shiinc-255844,3,20,"2020-05-22 16:29:14"
r-shiinc-255845,3,21,"2020-05-22 16:29:14"
r-shiinc-255846,3,23,"2020-05-22 16:29:18"
r-shiinc-255847,3,22,"2020-05-22 16:29:18"
r-shiinc-255848,3,23,"2020-05-22 16:29:18"
r-shiinc-255849,3,23,"2020-05-22 16:29:18"
r-shiinc-255850,3,23,"2020-05-22 16:29:18"
r-shiinc-255851,3,23,"2020-05-22 16:29:18"
r-shiinc-255852,3,23,"2020-05-22 16:29:20"
r-shiinc-255853,4,25,"2020-05-22 16:29:20"
r-shiinc-255854,4,24,"2020-05-22 16:29:21"
r-shiinc-255855,4,7,"2020-05-22 16:29:55"
r-shiinc-255863,3,7,"2020-05-22 16:31:52"
r-shiinc-255864,3,14,"2020-05-22 16:32:05"
r-shiinc-255869,3,13,"2020-05-22 16:32:43"
r-shiinc-255876,3,10,"2020-05-22 16:33:56"
r-shiinc-255881,3,7,"2020-05-22 16:35:24"
r-shiinc-255883,3,8,"2020-05-22 16:35:48"
r-shiinc-255885,3,13,"2020-05-22 16:36:59"
r-shiinc-255916,3,18,"2020-05-22 16:55:18"
r-shiinc-255917,3,19,"2020-05-22 16:55:19"
r-shiinc-255918,3,20,"2020-05-22 16:55:19"
r-shiinc-255919,3,18,"2020-05-22 16:55:20"
r-shiinc-255920,3,17,"2020-05-22 16:55:21"
r-shiinc-255921,3,19,"2020-05-22 16:55:21"
r-shiinc-255922,3,6,"2020-05-22 16:55:33"
r-shiinc-255924,4,19,"2020-05-22 17:00:20"
r-shiinc-255925,3,12,"2020-05-22 17:00:21"
r-shiinc-255926,4,16,"2020-05-22 17:00:22"
r-shiinc-255927,5,19,"2020-05-22 17:00:24"
r-shiinc-255928,4,22,"2020-05-22 17:00:25"
r-shiinc-255929,5,19,"2020-05-22 17:00:25"
r-shiinc-255930,3,17,"2020-05-22 17:00:25"
r-shiinc-255931,4,20,"2020-05-22 17:00:25"
r-shiinc-255933,3,9,"2020-05-22 17:09:34"
r-shiinc-255949,4,19,"2020-05-22 17:36:04"
r-shiinc-255950,3,19,"2020-05-22 17:36:06"
r-shiinc-255951,4,20,"2020-05-22 17:36:06"
r-shiinc-255952,3,19,"2020-05-22 17:36:06"
r-shiinc-255953,3,19,"2020-05-22 17:36:06"
r-shiinc-255956,3,12,"2020-05-22 17:42:35"
r-shiinc-255961,3,3,"2020-05-22 17:51:09"
r-shiinc-255962,3,2,"2020-05-22 17:51:10"
